config_id,arch_config,arch_path,workload_name,work_config,work_path,event_path,metric_path,run_path,checkpoint_path
410,47,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_47.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_47/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_47/config_3/checkpoint.json
411,46,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_46.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_46/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_46/config_3/checkpoint.json
412,45,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_45.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_45/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_45/config_3/checkpoint.json
413,44,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_44.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_44/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_44/config_3/checkpoint.json
414,43,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_43.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_43/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_43/config_3/checkpoint.json
415,42,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_42.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_42/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_42/config_3/checkpoint.json
416,41,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_41.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_41/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_41/config_3/checkpoint.json
417,40,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_40.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_40/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_40/config_3/checkpoint.json
418,39,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_39.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_39/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_39/config_3/checkpoint.json
419,38,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_38.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_38/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_38/config_3/checkpoint.json
420,37,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_37.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_37/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_37/config_3/checkpoint.json
421,36,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_36.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_36/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_36/config_3/checkpoint.json
422,35,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_35.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_35/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_35/config_3/checkpoint.json
423,34,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_34.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_34/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_34/config_3/checkpoint.json
424,33,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_33.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_33/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_33/config_3/checkpoint.json
425,32,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_32.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_32/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_32/config_3/checkpoint.json
426,31,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_31.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_31/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_31/config_3/checkpoint.json
427,30,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_30.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_30/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_30/config_3/checkpoint.json
428,29,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_29.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_29/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_29/config_3/checkpoint.json
429,28,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_28.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_28/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_28/config_3/checkpoint.json
430,27,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_27.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_27/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_27/config_3/checkpoint.json
431,26,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_26.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_26/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_26/config_3/checkpoint.json
432,25,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_25.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_25/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_25/config_3/checkpoint.json
433,24,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_24.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_24/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_24/config_3/checkpoint.json
434,23,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_23.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_23/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_23/config_3/checkpoint.json
435,22,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_22.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_22/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_22/config_3/checkpoint.json
436,21,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_21.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_21/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_21/config_3/checkpoint.json
437,20,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_20.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_20/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_20/config_3/checkpoint.json
438,19,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_19.architecture.yaml,llama_3_70b,3,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_3.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_19/config_3,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_19/config_3/checkpoint.json
